# No. of particles = 100 
# Proton - Solar wind	Electron - Solar wind	
3.88303e-03	-2.43547e+00	2.80685e+00	6.58967e-01
2.77117e+00	-2.27235e+00	8.71552e-02	-2.45694e+00
4.69965e-01	-2.21826e+00	3.65761e-01	-1.57599e+00
3.48933e+00	-2.92592e-01	2.96550e+00	-2.10292e+00
3.92215e-01	-2.35298e+00	3.51536e+00	1.83120e+00
4.37283e+00	-2.27503e+00	3.39500e+00	1.45056e-01
2.05223e-01	-2.33618e+00	1.59918e+00	1.10538e-01
3.26452e+00	-1.76322e+00	3.43271e+00	2.15787e+00
2.12909e+00	-1.34647e+00	3.34748e-01	-9.53300e-01
4.59603e-01	-2.36834e+00	9.99686e-01	-1.69769e+00
1.77773e+00	-2.45095e+00	2.58544e+00	2.28327e-01
2.96463e+00	-2.26607e+00	2.04561e+00	-2.49922e+00
4.48817e+00	-2.08115e+00	2.53769e+00	1.99802e+00
3.31780e+00	-5.52083e-01	2.20678e+00	-1.05879e+00
1.76242e+00	-1.66151e+00	4.46354e-01	-1.95123e+00
3.05575e-01	-2.27398e+00	3.20840e-01	-2.25876e+00
4.85657e+00	-1.73838e+00	2.67361e+00	-2.19149e+00
3.64070e+00	-2.22778e+00	3.73883e+00	9.74931e-01
3.47461e+00	-6.77203e-01	2.39745e+00	3.45308e-01
3.51961e+00	-2.36694e+00	2.74499e-01	-2.14448e+00
2.29559e+00	2.24801e-01	1.04781e+00	8.93457e-01
4.80680e+00	-2.18190e+00	2.93967e+00	-2.29162e+00
2.73162e+00	-1.36365e+00	6.79200e-01	1.66662e+00
2.47521e+00	-1.44862e+00	2.34297e+00	-1.65436e+00
1.76819e+00	-2.28752e+00	1.16075e+00	-2.04742e+00
3.24655e+00	8.75691e-02	1.00963e+00	-2.29724e+00
4.52123e+00	-1.31481e+00	2.56064e-01	-2.46953e+00
3.31947e+00	-1.58039e+00	3.94431e-01	-2.43890e+00
3.77258e+00	-2.46767e+00	2.27288e+00	8.40426e-01
2.35832e+00	-2.46801e+00	5.98572e-01	-1.17526e+00
3.63330e+00	-1.56880e+00	2.11374e-01	-2.32546e+00
4.00627e+00	-2.13267e+00	4.75016e+00	-4.59071e-01
3.69856e+00	-1.65386e+00	4.62131e+00	-6.07761e-02
3.01753e-01	-4.89874e-01	3.80034e+00	2.45172e+00
2.67118e+00	-3.14044e-01	7.63154e-02	-2.07979e+00
4.24273e+00	-2.31630e+00	3.01181e+00	-1.96344e+00
2.07351e-01	-1.59330e+00	4.10534e+00	1.81003e+00
3.60832e-01	-2.46984e+00	6.49654e-02	-2.09227e+00
2.11662e+00	-1.30441e+00	3.86678e+00	7.23113e-01
3.36853e+00	-1.71503e+00	1.39237e-04	-2.28299e+00
3.11002e+00	-1.13730e+00	2.83148e+00	1.73943e+00
4.48125e+00	-2.10559e+00	3.25310e+00	-9.45086e-02
4.78419e+00	-1.91249e-01	2.80994e+00	1.26555e-01
4.70854e+00	-1.49864e+00	1.37772e+00	1.29650e+00
4.65328e+00	-3.39609e-02	2.02500e+00	7.21818e-01
3.53935e+00	7.66652e-01	3.13414e+00	-1.89984e+00
3.29491e+00	-2.18251e+00	2.54233e+00	3.57155e-01
2.52320e+00	-3.37381e-02	4.33581e-01	-1.46813e-01
4.51117e+00	-1.05666e+00	4.48826e+00	-8.03236e-01
4.43608e+00	-1.10216e+00	2.96671e+00	-1.05815e+00
3.00594e+00	-1.86283e+00	1.70680e+00	-1.63751e+00
4.91025e+00	-1.44376e+00	8.61060e-01	-6.34130e-01
3.87451e+00	-7.19501e-01	1.84616e-01	-2.41745e+00
4.44644e+00	-9.04097e-01	3.30828e+00	1.25189e+00
4.68913e+00	1.17134e+00	4.07707e-02	-1.86464e+00
1.68667e+00	-1.03306e-01	1.94951e+00	2.29480e+00
4.17095e+00	-2.48461e+00	2.99251e+00	-2.26282e+00
1.22341e+00	-2.00599e+00	6.19916e-01	-1.23055e+00
3.11949e-01	-3.00038e-01	4.21445e+00	-3.72285e-01
4.72365e+00	-2.14593e+00	1.82905e+00	5.94755e-01
4.07770e+00	2.58795e-01	5.89907e-01	-2.46019e+00
4.12640e-01	-8.12213e-02	4.30686e+00	9.23847e-01
3.65174e+00	-2.21191e+00	4.77725e-01	-1.78661e+00
1.54756e+00	-2.27724e+00	1.92599e+00	-8.51093e-02
8.88577e-01	-2.36220e+00	5.78257e-01	-1.62943e+00
1.12716e+00	-2.16906e-01	3.80922e+00	2.13525e+00
3.74977e-02	-2.28763e+00	4.82381e+00	1.87044e-01
3.29992e+00	-2.31418e+00	1.76255e+00	-4.37755e-02
3.36160e+00	-1.26803e-01	1.02597e+00	1.62957e+00
9.90551e-01	-2.43439e+00	3.00579e+00	-1.25050e+00
4.78565e+00	-1.97975e+00	2.26651e+00	-2.13146e+00
4.16671e-01	2.32003e-01	3.09149e+00	-1.41722e+00
3.12343e-01	-2.46989e+00	8.10062e-01	-2.28393e+00
4.49151e-01	-2.31624e+00	2.25225e+00	-4.75157e-01
3.74279e+00	-4.65386e-01	1.98118e+00	-1.43175e+00
1.94605e+00	-2.30270e+00	6.30324e-01	-1.16214e+00
2.83360e-02	-2.45785e+00	3.70836e+00	-1.89718e+00
3.93934e+00	-1.77274e+00	1.54691e+00	-1.00069e+00
4.61326e+00	1.16278e+00	3.77796e-01	1.27441e-01
3.12345e+00	3.97348e-02	1.63120e+00	2.23820e+00
3.15995e+00	-5.68111e-02	4.74483e+00	-4.29687e-01
1.13825e-01	-2.33816e+00	4.10795e+00	-2.37894e+00
3.40150e+00	-1.22963e+00	1.52155e+00	-5.36752e-01
3.65745e+00	1.78077e+00	1.00900e-01	-2.28875e+00
4.53521e+00	-8.06599e-01	3.58687e+00	1.03238e-01
1.91866e+00	-3.77283e-01	3.59952e+00	-1.40754e+00
1.95593e+00	-2.13249e+00	2.88618e-01	-2.46547e+00
4.24506e-01	1.78332e+00	1.58137e+00	-8.14640e-01
4.07665e+00	-2.47491e+00	2.23415e+00	-1.59326e+00
1.11073e-01	5.05994e-01	2.22089e+00	-1.57953e+00
4.57999e+00	-9.11628e-02	5.99029e-01	-1.04047e+00
2.23475e+00	-2.40465e+00	1.94648e+00	-8.92075e-02
4.21469e+00	-4.95014e-01	3.96043e+00	1.88988e+00
3.20892e+00	-2.28586e+00	2.35975e+00	-9.16155e-01
1.47463e+00	-5.25545e-02	1.00913e+00	2.02378e+00
4.35426e+00	-2.29589e+00	7.63334e-01	-1.72267e+00
4.09070e+00	-2.36347e+00	1.38662e+00	-6.50971e-01
2.42628e+00	-1.87506e+00	1.16407e-01	-2.25908e+00
4.21645e+00	-2.98169e-01	4.20040e-01	-8.09872e-01
2.65671e-01	-2.24392e+00	2.99426e-02	-2.06483e+00
