# No. of particles = 100 
# Proton - Solar wind	Electron - Solar wind	
4.14263e+00	-1.86244e+00	9.25615e-01	-2.81915e-01
3.12444e+00	-2.19886e+00	3.49950e+00	3.83115e-01
2.60398e+00	-2.11398e+00	4.71487e-01	-1.85136e+00
4.02911e+00	-3.67879e-01	2.08998e+00	2.10421e+00
1.92377e-01	-2.47354e+00	2.19052e+00	-1.47455e+00
4.54873e+00	-2.14807e+00	2.18562e+00	5.53549e-01
4.23233e-01	-2.15794e+00	2.92835e+00	-2.15111e+00
3.38230e+00	-2.26637e+00	2.02926e+00	-1.84886e-01
9.43881e-01	-2.34398e+00	2.54128e+00	-1.59300e+00
2.40320e-03	-2.38011e+00	1.08321e+00	-2.33378e+00
2.23274e+00	-2.13719e+00	1.62335e-01	-1.99153e+00
4.16101e+00	-2.31409e+00	3.82354e+00	3.72515e-01
6.05561e-01	-2.30011e+00	7.66464e-01	-2.01913e+00
6.36489e-01	-2.04464e+00	3.16742e+00	-8.54983e-01
3.42144e+00	-1.42559e+00	1.36389e+00	-2.06007e+00
3.72849e+00	-8.66649e-01	2.55107e+00	8.54137e-01
4.34605e+00	-1.84251e+00	1.87116e+00	-1.95435e+00
4.22636e+00	-1.96221e+00	2.98060e+00	-1.64078e+00
7.10685e-01	-1.94603e+00	4.80967e+00	2.96566e-01
4.22043e+00	-2.00435e+00	1.97810e-01	1.02674e+00
3.72418e+00	-1.03710e+00	4.60208e-01	2.35677e+00
2.59507e-01	-2.36064e+00	4.75730e+00	-2.28923e+00
3.25287e+00	-1.73338e+00	2.06276e+00	-1.40089e+00
3.01021e+00	-2.07577e+00	7.30138e-01	-1.87049e+00
3.04392e+00	-1.61501e+00	3.09197e+00	-2.44265e+00
4.27688e+00	-1.45882e+00	3.06671e+00	6.93896e-01
4.37850e+00	-1.66623e+00	3.03045e+00	-1.72786e+00
3.84200e+00	-1.52442e+00	3.11720e+00	2.07647e+00
4.33487e+00	-1.59110e+00	3.07207e+00	-2.23198e+00
4.59290e+00	4.78232e-02	2.25879e-01	-2.21206e+00
1.69699e-01	-2.47766e+00	1.22768e-01	3.45741e-01
4.52040e+00	-1.61540e+00	1.49982e+00	-9.04574e-01
3.95350e+00	-2.12390e+00	1.56821e-01	-1.64464e-01
1.01303e+00	-2.36545e+00	2.08603e+00	9.75027e-01
4.54250e+00	-1.83239e+00	1.12802e+00	2.29562e+00
4.30861e+00	-1.03467e+00	1.81287e+00	-1.37601e+00
6.59296e-02	-2.35785e+00	3.65802e+00	-1.92548e+00
4.98536e+00	-9.21004e-01	1.38859e+00	-7.42923e-01
