# No. of particles = 100 
# Proton - Solar wind	Electron - Solar wind	
2.56524e+00	-2.20672e+00	1.05860e+00	-1.75424e+00
3.87669e+00	-1.66570e+00	3.38473e+00	2.05509e+00
3.78319e+00	-1.92871e+00	1.53991e+00	2.25583e-01
3.31052e+00	-2.25111e+00	9.94961e-01	-2.03974e+00
4.93764e+00	-2.12852e+00	4.89530e+00	-1.19490e+00
3.85876e-01	-2.35866e+00	2.73573e+00	2.01576e+00
4.56102e+00	-1.15053e+00	1.83844e+00	-1.04948e+00
1.26167e+00	-2.24919e+00	4.56785e+00	-1.96638e+00
2.45489e+00	-2.43108e+00	2.60585e-01	1.55343e+00
1.98445e+00	-1.52023e+00	4.34682e+00	1.34154e+00
3.84634e+00	-1.98082e+00	1.97490e+00	2.37880e+00
3.88837e+00	-2.15928e+00	1.71811e+00	-1.55846e+00
8.48223e-01	-2.26568e+00	1.46116e+00	1.98957e+00
3.82606e+00	-2.44841e+00	3.87024e+00	9.70901e-01
4.49260e+00	-2.32700e+00	4.66668e+00	-1.73266e+00
4.69504e+00	-1.11844e+00	2.84869e+00	2.19628e+00
3.39948e+00	-4.54086e-01	1.13762e+00	-1.73380e+00
4.43998e+00	-2.27236e+00	1.18136e+00	-2.04493e+00
3.30877e+00	-2.22585e+00	6.52359e-01	-1.88301e+00
4.40860e+00	-2.02258e+00	1.37567e-01	-2.38480e+00
1.92306e+00	-1.97954e+00	2.27166e+00	-1.14171e+00
7.54291e-01	-2.36639e+00	2.88374e+00	-1.66167e+00
3.91409e+00	-2.00312e+00	1.66502e+00	-5.87902e-01
1.82876e+00	-2.34974e+00	3.17047e+00	-1.50237e-01
9.59908e-01	-2.15589e+00	2.03978e+00	-6.36542e-01
1.89425e+00	-1.00748e+00	1.42339e+00	1.80364e+00
2.78813e+00	-2.44626e+00	1.62710e+00	-1.18191e+00
4.37423e+00	-2.01809e+00	4.24222e+00	1.38177e+00
2.22563e+00	-1.53020e+00	1.81274e-01	-2.28384e+00
3.20304e+00	-2.44627e-01	4.48531e+00	-2.33957e+00
5.34487e-01	-2.19890e+00	2.59835e+00	3.24301e-01
1.97094e+00	-1.28882e+00	1.32437e+00	-1.83788e+00
