# No. of particles = 100 
# Proton - Solar wind	Electron - Solar wind	
5.58687e-01	-5.96002e-01	2.12861e-01	7.89756e-01
6.92262e-01	-8.99106e-01	1.62274e+00	-9.15006e-01
9.42178e-01	3.55586e-01	2.35770e-01	-1.72743e-01
9.04190e-01	-7.76847e-01	5.82209e-01	-7.12976e-01
8.95377e-01	-2.13701e-01	1.30214e+00	-1.93260e-01
1.21774e-01	-8.25847e-01	7.98659e-02	-8.09585e-01
1.19651e+00	-7.72522e-01	1.68471e+00	-3.63227e-02
3.91248e-01	-5.05671e-01	3.28235e-01	4.43156e-01
4.59489e-01	-9.42899e-01	1.19375e+00	-6.49139e-01
1.11222e-01	2.52979e-01	1.69649e+00	-8.39645e-01
4.71493e-01	-3.53519e-01	1.90589e+00	-5.52452e-01
1.62916e+00	1.65032e-01	1.71889e+00	-1.28655e-01
6.28008e-01	9.03653e-01	3.96539e-01	-7.00051e-01
8.96330e-01	-3.84374e-01	1.33647e+00	-8.47669e-01
8.14597e-01	-4.34844e-01	1.02612e-01	-4.68569e-01
1.73296e+00	-4.96651e-01	9.06752e-01	5.31701e-01
6.02318e-01	-5.80555e-01	1.30733e+00	-4.99800e-01
1.23165e+00	2.06199e-01	3.89450e-01	-9.25237e-01
4.98559e-01	3.14112e-01	5.15588e-02	1.16128e-01
1.64665e+00	3.69892e-01	9.49610e-01	3.48293e-01
5.95160e-01	-6.78391e-01	1.68333e+00	-8.99265e-02
2.77206e-01	-9.55119e-01	3.37455e-01	2.70431e-01
2.30608e-01	-8.20842e-01	1.91808e+00	-5.16550e-01
8.36446e-02	-8.28293e-01	1.24519e+00	-9.61750e-01
2.79979e-01	-9.33194e-01	1.78047e+00	-5.73294e-01
1.74170e+00	3.93711e-01	6.26767e-01	-1.02260e-02
1.16938e-01	-9.72281e-01	1.48218e-01	-3.79439e-02
8.23139e-01	-2.54542e-01	1.14078e+00	-7.53456e-02
8.89420e-01	8.03230e-01	3.28288e-01	-9.70311e-01
9.33109e-01	-9.20771e-01	4.50536e-01	-2.68062e-01
3.51608e-02	-8.23833e-01	7.52700e-01	1.84840e-01
4.87262e-02	-4.39783e-01	8.21286e-01	6.49341e-01
1.14504e-01	-8.88723e-01	3.49221e-01	-6.92511e-01
1.00195e+00	8.76465e-02	7.98428e-01	-5.59206e-02
1.64369e+00	7.27452e-01	1.54113e-01	-9.08320e-01
4.94870e-01	-1.54256e-01	7.48575e-01	1.93371e-01
5.78272e-01	9.52271e-02	3.00930e-01	-4.92896e-01
1.51433e+00	-2.09804e-01	1.35793e-01	-9.91144e-01
2.53809e-02	-9.43010e-01	1.64986e-01	-5.77972e-01
2.15526e-02	-9.93687e-01	4.05085e-01	-5.08304e-01
8.58870e-01	4.25427e-02	4.09744e-02	-6.92016e-01
5.98280e-02	-9.58683e-01	2.83262e-01	-8.30127e-01
4.30153e-01	4.18576e-02	1.49461e+00	9.31559e-01
1.37818e+00	9.92239e-01	1.54361e+00	-7.64183e-01
3.14636e-01	-5.84598e-01	8.82739e-01	-5.98512e-01
3.75686e-01	5.64835e-02	2.38497e-01	-1.74802e-01
9.58722e-02	-9.42557e-01	6.24780e-02	1.78439e-01
6.03306e-01	-3.31910e-01	1.39536e-02	-9.40081e-01
1.30699e-01	-9.13199e-01	9.07465e-01	-5.90516e-02
5.42269e-01	1.75575e-02	9.26853e-01	-2.10852e-01
3.47160e-01	-4.67440e-01	1.18088e+00	7.43429e-01
4.13264e-01	-7.61563e-01	1.13487e+00	-6.96608e-01
1.07091e+00	4.09683e-01	1.77520e-01	-8.95220e-01
1.76353e+00	-6.56193e-01	3.95962e-02	1.79609e-02
5.91889e-03	-9.87046e-01	8.83508e-01	-2.88350e-01
1.26845e+00	-2.49532e-01	1.22728e+00	8.83608e-01
1.69692e+00	4.38864e-03	1.55175e+00	-8.17000e-01
